,disYear,disMonth,disDay,disDayCount,cityCode,citySidoName,citySggName,aptCode,aptName,disQuantity,dayAverQuantity,disCount,dayAverCount
3,2020,06,5,4,W0P,서울특별시,강동구,W0P000,강동구청,500,125,1,0
4,2020,06,6,4,W0P,서울특별시,강동구,W0P000,강동구청,21500,5375,2,0
5,2020,06,7,4,W0P,서울특별시,강동구,W0P000,강동구청,1650,412,1,0
0,2020,06,1,4,W0P,서울특별시,강동구,W0P001,강동롯데캐슬,9304550,2326137,5226,1306
1,2020,06,2,5,W0P,서울특별시,강동구,W0P001,강동롯데캐슬,10240250,2048050,6222,1244
2,2020,06,3,5,W0P,서울특별시,강동구,W0P001,강동롯데캐슬,9040600,1808120,5703,1140
3,2020,06,4,4,W0P,서울특별시,강동구,W0P001,강동롯데캐슬,8840200,2210050,5887,1471
4,2020,06,5,4,W0P,서울특별시,강동구,W0P001,강동롯데캐슬,6500950,1625237,4292,1073
5,2020,06,6,4,W0P,서울특별시,강동구,W0P001,강동롯데캐슬,6866500,1716625,4590,1147
6,2020,06,7,4,W0P,서울특별시,강동구,W0P001,강동롯데캐슬,7865750,1966437,4780,1195
0,2020,06,1,4,W0P,서울특별시,강동구,W0P002,둔촌프라자,1063250,265812,609,152
1,2020,06,2,5,W0P,서울특별시,강동구,W0P002,둔촌프라자,982350,196470,646,129
2,2020,06,3,5,W0P,서울특별시,강동구,W0P002,둔촌프라자,1035850,207170,611,122
3,2020,06,4,4,W0P,서울특별시,강동구,W0P002,둔촌프라자,735950,183987,454,113
4,2020,06,5,4,W0P,서울특별시,강동구,W0P002,둔촌프라자,809600,202400,526,131
5,2020,06,6,4,W0P,서울특별시,강동구,W0P002,둔촌프라자,800550,200137,520,130
6,2020,06,7,4,W0P,서울특별시,강동구,W0P002,둔촌프라자,916500,229125,558,139
0,2020,06,1,4,W0P,서울특별시,강동구,W0P003,천호한강푸르지오시티,329600,82400,366,91
1,2020,06,2,5,W0P,서울특별시,강동구,W0P003,천호한강푸르지오시티,353900,70780,398,79
2,2020,06,3,5,W0P,서울특별시,강동구,W0P003,천호한강푸르지오시티,299850,59970,325,65
3,2020,06,4,4,W0P,서울특별시,강동구,W0P003,천호한강푸르지오시티,243300,60825,267,66
4,2020,06,5,4,W0P,서울특별시,강동구,W0P003,천호한강푸르지오시티,242500,60625,284,71
5,2020,06,6,4,W0P,서울특별시,강동구,W0P003,천호한강푸르지오시티,219250,54812,262,65
6,2020,06,7,4,W0P,서울특별시,강동구,W0P003,천호한강푸르지오시티,299650,74912,327,81
0,2020,06,1,4,W0P,서울특별시,강동구,W0P004,강동역 신동아파밀리에,566400,141600,315,78
1,2020,06,2,5,W0P,서울특별시,강동구,W0P004,강동역 신동아파밀리에,630550,126110,341,68
2,2020,06,3,5,W0P,서울특별시,강동구,W0P004,강동역 신동아파밀리에,476050,95210,301,60
3,2020,06,4,4,W0P,서울특별시,강동구,W0P004,강동역 신동아파밀리에,427800,106950,241,60
4,2020,06,5,4,W0P,서울특별시,강동구,W0P004,강동역 신동아파밀리에,417900,104475,250,62
5,2020,06,6,4,W0P,서울특별시,강동구,W0P004,강동역 신동아파밀리에,433500,108375,243,60
6,2020,06,7,4,W0P,서울특별시,강동구,W0P004,강동역 신동아파밀리에,494250,123562,277,69
0,2020,06,1,4,W0P,서울특별시,강동구,W0P005,한강포스파크,414650,103662,291,72
1,2020,06,2,5,W0P,서울특별시,강동구,W0P005,한강포스파크,312400,62480,224,44
2,2020,06,3,5,W0P,서울특별시,강동구,W0P005,한강포스파크,301700,60340,220,44
3,2020,06,4,4,W0P,서울특별시,강동구,W0P005,한강포스파크,294050,73512,185,46
4,2020,06,5,4,W0P,서울특별시,강동구,W0P005,한강포스파크,281350,70337,188,47
5,2020,06,6,4,W0P,서울특별시,강동구,W0P005,한강포스파크,269200,67300,189,47
6,2020,06,7,4,W0P,서울특별시,강동구,W0P005,한강포스파크,243550,60887,162,40
0,2020,06,1,4,W0P,서울특별시,강동구,W0P006,리엔타운,30750,7687,42,10
1,2020,06,2,5,W0P,서울특별시,강동구,W0P006,리엔타운,46250,9250,45,9
2,2020,06,3,5,W0P,서울특별시,강동구,W0P006,리엔타운,43550,8710,53,10
3,2020,06,4,4,W0P,서울특별시,강동구,W0P006,리엔타운,19950,4987,31,7
4,2020,06,5,4,W0P,서울특별시,강동구,W0P006,리엔타운,8600,2150,25,6
5,2020,06,6,4,W0P,서울특별시,강동구,W0P006,리엔타운,25050,6262,27,6
6,2020,06,7,4,W0P,서울특별시,강동구,W0P006,리엔타운,28200,7050,31,7
0,2020,06,1,4,W0P,서울특별시,강동구,W0P007,고덕주공9단지,4521950,1130487,2792,698
1,2020,06,2,5,W0P,서울특별시,강동구,W0P007,고덕주공9단지,3305900,661180,2305,461
2,2020,06,3,5,W0P,서울특별시,강동구,W0P007,고덕주공9단지,3144750,628950,2272,454
3,2020,06,4,4,W0P,서울특별시,강동구,W0P007,고덕주공9단지,2885700,721425,2057,514
4,2020,06,5,4,W0P,서울특별시,강동구,W0P007,고덕주공9단지,2588850,647212,1824,456
5,2020,06,6,4,W0P,서울특별시,강동구,W0P007,고덕주공9단지,2513950,628487,1771,442
6,2020,06,7,4,W0P,서울특별시,강동구,W0P007,고덕주공9단지,2895050,723762,1854,463
0,2020,06,1,4,W0P,서울특별시,강동구,W0P008,고덕아이파크,3943000,985750,2276,569
1,2020,06,2,5,W0P,서울특별시,강동구,W0P008,고덕아이파크,3019500,603900,1754,350
2,2020,06,3,5,W0P,서울특별시,강동구,W0P008,고덕아이파크,2703950,540790,1719,343
3,2020,06,4,4,W0P,서울특별시,강동구,W0P008,고덕아이파크,2150650,537662,1354,338
4,2020,06,5,4,W0P,서울특별시,강동구,W0P008,고덕아이파크,3266250,816562,2046,511
5,2020,06,6,4,W0P,서울특별시,강동구,W0P008,고덕아이파크,1998700,499675,1258,314
6,2020,06,7,4,W0P,서울특별시,강동구,W0P008,고덕아이파크,2296450,574112,1288,322
0,2020,06,1,4,W0P,서울특별시,강동구,W0P009,성내삼성,3358950,839737,2214,553
1,2020,06,2,5,W0P,서울특별시,강동구,W0P009,성내삼성,3323800,664760,2365,473
2,2020,06,3,5,W0P,서울특별시,강동구,W0P009,성내삼성,3076800,615360,2296,459
3,2020,06,4,4,W0P,서울특별시,강동구,W0P009,성내삼성,2304150,576037,1721,430
4,2020,06,5,4,W0P,서울특별시,강동구,W0P009,성내삼성,2577000,644250,1868,467
5,2020,06,6,4,W0P,서울특별시,강동구,W0P009,성내삼성,2301850,575462,1733,433
6,2020,06,7,4,W0P,서울특별시,강동구,W0P009,성내삼성,2822850,705712,1949,487
0,2020,06,1,4,W0P,서울특별시,강동구,W0P00A,길동우성2차아파트,1882700,470675,1245,311
1,2020,06,2,5,W0P,서울특별시,강동구,W0P00A,길동우성2차아파트,2010400,402080,1453,290
2,2020,06,3,5,W0P,서울특별시,강동구,W0P00A,길동우성2차아파트,1683250,336650,1249,249
3,2020,06,4,4,W0P,서울특별시,강동구,W0P00A,길동우성2차아파트,1302800,325700,984,246
4,2020,06,5,4,W0P,서울특별시,강동구,W0P00A,길동우성2차아파트,1561450,390362,1117,279
5,2020,06,6,4,W0P,서울특별시,강동구,W0P00A,길동우성2차아파트,1357200,339300,954,238
6,2020,06,7,4,W0P,서울특별시,강동구,W0P00A,길동우성2차아파트,1536200,384050,1084,271
0,2020,06,1,4,W0P,서울특별시,강동구,W0P00B,고덕아남아파트,2307700,576925,1378,344
1,2020,06,2,5,W0P,서울특별시,강동구,W0P00B,고덕아남아파트,2871650,574330,1858,371
2,2020,06,3,5,W0P,서울특별시,강동구,W0P00B,고덕아남아파트,2057750,411550,1433,286
3,2020,06,4,4,W0P,서울특별시,강동구,W0P00B,고덕아남아파트,1541100,385275,1105,276
4,2020,06,5,4,W0P,서울특별시,강동구,W0P00B,고덕아남아파트,1775900,443975,1241,310
5,2020,06,6,4,W0P,서울특별시,강동구,W0P00B,고덕아남아파트,1631200,407800,1156,289
6,2020,06,7,4,W0P,서울특별시,강동구,W0P00B,고덕아남아파트,2052500,513125,1289,322
0,2020,06,1,4,W0P,서울특별시,강동구,W0P00C,둔촌푸르지오,3005500,751375,1912,478
1,2020,06,2,5,W0P,서울특별시,강동구,W0P00C,둔촌푸르지오,1950750,390150,1410,282
2,2020,06,3,5,W0P,서울특별시,강동구,W0P00C,둔촌푸르지오,1944800,388960,1331,266
3,2020,06,4,4,W0P,서울특별시,강동구,W0P00C,둔촌푸르지오,1881300,470325,1435,358
4,2020,06,5,4,W0P,서울특별시,강동구,W0P00C,둔촌푸르지오,1532500,383125,1152,288
5,2020,06,6,4,W0P,서울특별시,강동구,W0P00C,둔촌푸르지오,1568800,392200,1127,281
6,2020,06,7,4,W0P,서울특별시,강동구,W0P00C,둔촌푸르지오,1736050,434012,1131,282
0,2020,06,1,4,W0P,서울특별시,강동구,W0P010,올림픽파크 한양수자인(BM),1203650,300912,808,202
1,2020,06,2,5,W0P,서울특별시,강동구,W0P010,올림픽파크 한양수자인(BM),1252450,250490,917,183
2,2020,06,3,5,W0P,서울특별시,강동구,W0P010,올림픽파크 한양수자인(BM),1152450,230490,854,170
3,2020,06,4,4,W0P,서울특별시,강동구,W0P010,올림픽파크 한양수자인(BM),888000,222000,664,166
4,2020,06,5,4,W0P,서울특별시,강동구,W0P010,올림픽파크 한양수자인(BM),965350,241337,722,180
5,2020,06,6,4,W0P,서울특별시,강동구,W0P010,올림픽파크 한양수자인(BM),918100,229525,715,178
6,2020,06,7,4,W0P,서울특별시,강동구,W0P010,올림픽파크 한양수자인(BM),1172750,293187,749,187
0,2020,06,1,4,W0P,서울특별시,강동구,W0P011,선사현대아파트,6591000,1647750,4597,1149
1,2020,06,2,5,W0P,서울특별시,강동구,W0P011,선사현대아파트,7180350,1436070,5293,1058
2,2020,06,3,5,W0P,서울특별시,강동구,W0P011,선사현대아파트,6177250,1235450,4888,977
3,2020,06,4,4,W0P,서울특별시,강동구,W0P011,선사현대아파트,5002900,1250725,4074,1018
4,2020,06,5,4,W0P,서울특별시,강동구,W0P011,선사현대아파트,6355850,1588962,5172,1293
5,2020,06,6,4,W0P,서울특별시,강동구,W0P011,선사현대아파트,4190950,1047737,3397,849
6,2020,06,7,4,W0P,서울특별시,강동구,W0P011,선사현대아파트,5540800,1385200,4125,1031
0,2020,06,1,4,W0P,서울특별시,강동구,W0P012,프라이어팰리스 아파트,4364450,1091112,2545,636
1,2020,06,2,5,W0P,서울특별시,강동구,W0P012,프라이어팰리스 아파트,4555450,911090,2867,573
2,2020,06,3,5,W0P,서울특별시,강동구,W0P012,프라이어팰리스 아파트,3743150,748630,2375,475
3,2020,06,4,4,W0P,서울특별시,강동구,W0P012,프라이어팰리스 아파트,3271550,817887,2062,515
4,2020,06,5,4,W0P,서울특별시,강동구,W0P012,프라이어팰리스 아파트,3353650,838412,2200,550
5,2020,06,6,4,W0P,서울특별시,강동구,W0P012,프라이어팰리스 아파트,3297900,824475,2155,538
6,2020,06,7,4,W0P,서울특별시,강동구,W0P012,프라이어팰리스 아파트,3705450,926362,2159,539
0,2020,06,1,4,W0P,서울특별시,강동구,W0P013,고덕래미안힐스테이트,13167059,3291764,8245,2061
1,2020,06,2,5,W0P,서울특별시,강동구,W0P013,고덕래미안힐스테이트,7762650,1552530,5292,1058
2,2020,06,3,5,W0P,서울특별시,강동구,W0P013,고덕래미안힐스테이트,8294092,1658818,5617,1123
3,2020,06,4,4,W0P,서울특별시,강동구,W0P013,고덕래미안힐스테이트,9323744,2330936,6506,1626
4,2020,06,5,4,W0P,서울특별시,강동구,W0P013,고덕래미안힐스테이트,6354996,1588749,4466,1116
5,2020,06,6,4,W0P,서울특별시,강동구,W0P013,고덕래미안힐스테이트,6538005,1634501,4526,1131
6,2020,06,7,4,W0P,서울특별시,강동구,W0P013,고덕래미안힐스테이트,6903380,1725845,4291,1072
0,2020,06,1,4,W0P,서울특별시,강동구,W0P014,래미안강동팰리스(BM),1753000,438250,1055,263
1,2020,06,2,5,W0P,서울특별시,강동구,W0P014,래미안강동팰리스(BM),1822750,364550,1138,227
2,2020,06,3,5,W0P,서울특별시,강동구,W0P014,래미안강동팰리스(BM),1639400,327880,1087,217
3,2020,06,4,4,W0P,서울특별시,강동구,W0P014,래미안강동팰리스(BM),1260850,315212,829,207
4,2020,06,5,4,W0P,서울특별시,강동구,W0P014,래미안강동팰리스(BM),1277050,319262,833,208
5,2020,06,6,4,W0P,서울특별시,강동구,W0P014,래미안강동팰리스(BM),1192100,298025,804,201
6,2020,06,7,4,W0P,서울특별시,강동구,W0P014,래미안강동팰리스(BM),1358950,339737,889,222
0,2020,06,1,4,W0P,서울특별시,강동구,W0P016,강동테라자,24750,6187,6,1
1,2020,06,2,5,W0P,서울특별시,강동구,W0P016,강동테라자,18500,3700,10,2
2,2020,06,3,5,W0P,서울특별시,강동구,W0P016,강동테라자,12200,2440,7,1
3,2020,06,4,4,W0P,서울특별시,강동구,W0P016,강동테라자,45200,11300,13,3
4,2020,06,5,4,W0P,서울특별시,강동구,W0P016,강동테라자,14450,3612,5,1
5,2020,06,6,4,W0P,서울특별시,강동구,W0P016,강동테라자,27600,6900,8,2
6,2020,06,7,4,W0P,서울특별시,강동구,W0P016,강동테라자,21650,5412,9,2
0,2020,06,1,4,W0P,서울특별시,강동구,W0P017,고덕리엔파크3단지아파트,5829800,1457450,3257,814
1,2020,06,2,5,W0P,서울특별시,강동구,W0P017,고덕리엔파크3단지아파트,6332050,1266410,3744,748
2,2020,06,3,5,W0P,서울특별시,강동구,W0P017,고덕리엔파크3단지아파트,6846850,1369370,4363,872
3,2020,06,4,4,W0P,서울특별시,강동구,W0P017,고덕리엔파크3단지아파트,3784350,946087,2436,609
4,2020,06,5,4,W0P,서울특별시,강동구,W0P017,고덕리엔파크3단지아파트,4561500,1140375,2835,708
5,2020,06,6,4,W0P,서울특별시,강동구,W0P017,고덕리엔파크3단지아파트,5249100,1312275,3457,864
6,2020,06,7,4,W0P,서울특별시,강동구,W0P017,고덕리엔파크3단지아파트,4496950,1124237,2695,673
0,2020,06,1,4,W0P,서울특별시,강동구,W0P018,강일리버파크7단지,1646050,411512,1093,273
1,2020,06,2,5,W0P,서울특별시,강동구,W0P018,강일리버파크7단지,1275750,255150,894,178
2,2020,06,3,5,W0P,서울특별시,강동구,W0P018,강일리버파크7단지,1265100,253020,978,195
3,2020,06,4,4,W0P,서울특별시,강동구,W0P018,강일리버파크7단지,964700,241175,731,182
4,2020,06,5,4,W0P,서울특별시,강동구,W0P018,강일리버파크7단지,1095550,273887,808,202
5,2020,06,6,4,W0P,서울특별시,강동구,W0P018,강일리버파크7단지,1049400,262350,783,195
6,2020,06,7,4,W0P,서울특별시,강동구,W0P018,강일리버파크7단지,1310800,327700,943,235
0,2020,06,1,4,W0P,서울특별시,강동구,W0P019,강일리버파크9단지,2268850,567212,1218,304
1,2020,06,2,5,W0P,서울특별시,강동구,W0P019,강일리버파크9단지,2095200,419040,1209,241
2,2020,06,3,5,W0P,서울특별시,강동구,W0P019,강일리버파크9단지,1994950,398990,1183,236
3,2020,06,4,4,W0P,서울특별시,강동구,W0P019,강일리버파크9단지,1444550,361137,878,219
4,2020,06,5,4,W0P,서울특별시,강동구,W0P019,강일리버파크9단지,1622750,405687,1007,251
5,2020,06,6,4,W0P,서울특별시,강동구,W0P019,강일리버파크9단지,1546150,386537,965,241
6,2020,06,7,4,W0P,서울특별시,강동구,W0P019,강일리버파크9단지,1820150,455037,1014,253
0,2020,06,1,4,W0P,서울특별시,강동구,W0P020,명일LG아파트,2187350,546837,1537,384
1,2020,06,2,5,W0P,서울특별시,강동구,W0P020,명일LG아파트,1578750,315750,1229,245
2,2020,06,3,5,W0P,서울특별시,강동구,W0P020,명일LG아파트,1819500,363900,1344,268
3,2020,06,4,4,W0P,서울특별시,강동구,W0P020,명일LG아파트,1386450,346612,1057,264
4,2020,06,5,4,W0P,서울특별시,강동구,W0P020,명일LG아파트,1593300,398325,1165,291
5,2020,06,6,4,W0P,서울특별시,강동구,W0P020,명일LG아파트,1417600,354400,1052,263
6,2020,06,7,4,W0P,서울특별시,강동구,W0P020,명일LG아파트,1824800,456200,1215,303
0,2020,06,1,4,W0P,서울특별시,강동구,W0P021,고덕상록공무원아파트,1098350,274587,801,200
1,2020,06,2,5,W0P,서울특별시,강동구,W0P021,고덕상록공무원아파트,962700,192540,685,137
2,2020,06,3,5,W0P,서울특별시,강동구,W0P021,고덕상록공무원아파트,933300,186660,688,137
3,2020,06,4,4,W0P,서울특별시,강동구,W0P021,고덕상록공무원아파트,763600,190900,542,135
4,2020,06,5,4,W0P,서울특별시,강동구,W0P021,고덕상록공무원아파트,677400,169350,519,129
5,2020,06,6,4,W0P,서울특별시,강동구,W0P021,고덕상록공무원아파트,757400,189350,601,150
6,2020,06,7,4,W0P,서울특별시,강동구,W0P021,고덕상록공무원아파트,745600,186400,573,143
0,2020,06,1,4,W0P,서울특별시,강동구,W0P022,삼성광나루아파트,1239200,309800,817,204
1,2020,06,2,5,W0P,서울특별시,강동구,W0P022,삼성광나루아파트,1280200,256040,915,183
2,2020,06,3,5,W0P,서울특별시,강동구,W0P022,삼성광나루아파트,1234850,246970,881,176
3,2020,06,4,4,W0P,서울특별시,강동구,W0P022,삼성광나루아파트,782700,195675,593,148
4,2020,06,5,4,W0P,서울특별시,강동구,W0P022,삼성광나루아파트,933550,233387,682,170
5,2020,06,6,4,W0P,서울특별시,강동구,W0P022,삼성광나루아파트,956750,239187,701,175
6,2020,06,7,4,W0P,서울특별시,강동구,W0P022,삼성광나루아파트,1070150,267537,713,178
0,2020,06,1,4,W0P,서울특별시,강동구,W0P023,한강현대아파트,1585350,396337,902,225
1,2020,06,2,5,W0P,서울특별시,강동구,W0P023,한강현대아파트,956750,191350,580,116
2,2020,06,3,5,W0P,서울특별시,강동구,W0P023,한강현대아파트,879250,175850,548,109
3,2020,06,4,4,W0P,서울특별시,강동구,W0P023,한강현대아파트,700950,175237,465,116
4,2020,06,5,4,W0P,서울특별시,강동구,W0P023,한강현대아파트,756650,189162,482,120
5,2020,06,6,4,W0P,서울특별시,강동구,W0P023,한강현대아파트,785150,196287,496,124
6,2020,06,7,4,W0P,서울특별시,강동구,W0P023,한강현대아파트,943400,235850,502,125
0,2020,06,1,4,W0P,서울특별시,강동구,W0P024,강동현대홈타운,1498700,374675,844,211
1,2020,06,2,5,W0P,서울특별시,강동구,W0P024,강동현대홈타운,1919200,383840,1213,242
2,2020,06,3,5,W0P,서울특별시,강동구,W0P024,강동현대홈타운,1299300,259860,858,171
3,2020,06,4,4,W0P,서울특별시,강동구,W0P024,강동현대홈타운,1100650,275162,713,178
4,2020,06,5,4,W0P,서울특별시,강동구,W0P024,강동현대홈타운,1228800,307200,785,196
5,2020,06,6,4,W0P,서울특별시,강동구,W0P024,강동현대홈타운,1094000,273500,732,183
6,2020,06,7,4,W0P,서울특별시,강동구,W0P024,강동현대홈타운,1264750,316187,741,185
0,2020,06,1,4,W0P,서울특별시,강동구,W0P025,암사라인아파트,310050,77512,238,59
1,2020,06,2,5,W0P,서울특별시,강동구,W0P025,암사라인아파트,242050,48410,209,41
2,2020,06,3,5,W0P,서울특별시,강동구,W0P025,암사라인아파트,290550,58110,207,41
3,2020,06,4,4,W0P,서울특별시,강동구,W0P025,암사라인아파트,167800,41950,154,38
4,2020,06,5,4,W0P,서울특별시,강동구,W0P025,암사라인아파트,242150,60537,170,42
5,2020,06,6,4,W0P,서울특별시,강동구,W0P025,암사라인아파트,193450,48362,159,39
6,2020,06,7,4,W0P,서울특별시,강동구,W0P025,암사라인아파트,211400,52850,169,42
0,2020,06,1,4,W0P,서울특별시,강동구,W0P026,대우한강베니시티아파트,446800,111700,254,63
1,2020,06,2,5,W0P,서울특별시,강동구,W0P026,대우한강베니시티아파트,496700,99340,317,63
2,2020,06,3,5,W0P,서울특별시,강동구,W0P026,대우한강베니시티아파트,435050,87010,281,56
3,2020,06,4,4,W0P,서울특별시,강동구,W0P026,대우한강베니시티아파트,324700,81175,215,53
4,2020,06,5,4,W0P,서울특별시,강동구,W0P026,대우한강베니시티아파트,368700,92175,237,59
5,2020,06,6,4,W0P,서울특별시,강동구,W0P026,대우한강베니시티아파트,329500,82375,240,60
6,2020,06,7,4,W0P,서울특별시,강동구,W0P026,대우한강베니시티아파트,380700,95175,240,60
0,2020,06,1,4,W0P,서울특별시,강동구,W0P027,천호E편한세상아파트,395150,98787,234,58
1,2020,06,2,5,W0P,서울특별시,강동구,W0P027,천호E편한세상아파트,384350,76870,264,52
2,2020,06,3,5,W0P,서울특별시,강동구,W0P027,천호E편한세상아파트,366450,73290,235,47
3,2020,06,4,4,W0P,서울특별시,강동구,W0P027,천호E편한세상아파트,262750,65687,180,45
4,2020,06,5,4,W0P,서울특별시,강동구,W0P027,천호E편한세상아파트,424500,106125,319,79
5,2020,06,6,4,W0P,서울특별시,강동구,W0P027,천호E편한세상아파트,268850,67212,178,44
6,2020,06,7,4,W0P,서울특별시,강동구,W0P027,천호E편한세상아파트,268150,67037,183,45
0,2020,06,1,4,W0P,서울특별시,강동구,W0P028,천호태영아파트,971450,242862,656,164
1,2020,06,2,5,W0P,서울특별시,강동구,W0P028,천호태영아파트,792850,158570,534,106
2,2020,06,3,5,W0P,서울특별시,강동구,W0P028,천호태영아파트,762950,152590,563,112
3,2020,06,4,4,W0P,서울특별시,강동구,W0P028,천호태영아파트,643050,160762,467,116
4,2020,06,5,4,W0P,서울특별시,강동구,W0P028,천호태영아파트,684500,171125,483,120
5,2020,06,6,4,W0P,서울특별시,강동구,W0P028,천호태영아파트,725650,181412,500,125
6,2020,06,7,4,W0P,서울특별시,강동구,W0P028,천호태영아파트,668450,167112,452,113
0,2020,06,1,4,W0P,서울특별시,강동구,W0P029,성안마을청구아파트,889000,222250,600,150
1,2020,06,2,5,W0P,서울특별시,강동구,W0P029,성안마을청구아파트,880350,176070,683,136
2,2020,06,3,5,W0P,서울특별시,강동구,W0P029,성안마을청구아파트,810750,162150,690,138
3,2020,06,4,4,W0P,서울특별시,강동구,W0P029,성안마을청구아파트,654700,163675,533,133
4,2020,06,5,4,W0P,서울특별시,강동구,W0P029,성안마을청구아파트,782350,195587,647,161
5,2020,06,6,4,W0P,서울특별시,강동구,W0P029,성안마을청구아파트,635050,158762,531,132
6,2020,06,7,4,W0P,서울특별시,강동구,W0P029,성안마을청구아파트,721450,180362,552,138
0,2020,06,1,4,W0P,서울특별시,강동구,W0P030,성내동대성아파트,151400,37850,98,24
1,2020,06,2,5,W0P,서울특별시,강동구,W0P030,성내동대성아파트,199250,39850,119,23
2,2020,06,3,5,W0P,서울특별시,강동구,W0P030,성내동대성아파트,155700,31140,119,23
3,2020,06,4,4,W0P,서울특별시,강동구,W0P030,성내동대성아파트,139350,34837,92,23
4,2020,06,5,4,W0P,서울특별시,강동구,W0P030,성내동대성아파트,157950,39487,99,24
5,2020,06,6,4,W0P,서울특별시,강동구,W0P030,성내동대성아파트,100300,25075,76,19
6,2020,06,7,4,W0P,서울특별시,강동구,W0P030,성내동대성아파트,112000,28000,83,20
0,2020,06,1,4,W0P,서울특별시,강동구,W0P031,둔촌역청구아파트,582600,145650,346,86
1,2020,06,2,5,W0P,서울특별시,강동구,W0P031,둔촌역청구아파트,561950,112390,398,79
2,2020,06,3,5,W0P,서울특별시,강동구,W0P031,둔촌역청구아파트,571250,114250,378,75
3,2020,06,4,4,W0P,서울특별시,강동구,W0P031,둔촌역청구아파트,393900,98475,273,68
4,2020,06,5,4,W0P,서울특별시,강동구,W0P031,둔촌역청구아파트,555950,138987,407,101
5,2020,06,6,4,W0P,서울특별시,강동구,W0P031,둔촌역청구아파트,363750,90937,280,70
6,2020,06,7,4,W0P,서울특별시,강동구,W0P031,둔촌역청구아파트,507750,126937,301,75
0,2020,06,1,4,W0P,서울특별시,강동구,W0P032,성내중앙하이츠아파트,234350,58587,129,32
1,2020,06,2,5,W0P,서울특별시,강동구,W0P032,성내중앙하이츠아파트,248850,49770,164,32
2,2020,06,3,5,W0P,서울특별시,강동구,W0P032,성내중앙하이츠아파트,178800,35760,135,27
3,2020,06,4,4,W0P,서울특별시,강동구,W0P032,성내중앙하이츠아파트,151900,37975,106,26
4,2020,06,5,4,W0P,서울특별시,강동구,W0P032,성내중앙하이츠아파트,174150,43537,117,29
5,2020,06,6,4,W0P,서울특별시,강동구,W0P032,성내중앙하이츠아파트,158350,39587,104,26
6,2020,06,7,4,W0P,서울특별시,강동구,W0P032,성내중앙하이츠아파트,173900,43475,120,30
0,2020,06,1,4,W0P,서울특별시,강동구,W0P033,파크프라자아파트,265700,66425,169,42
1,2020,06,2,5,W0P,서울특별시,강동구,W0P033,파크프라자아파트,195300,39060,170,34
2,2020,06,3,5,W0P,서울특별시,강동구,W0P033,파크프라자아파트,220700,44140,177,35
3,2020,06,4,4,W0P,서울특별시,강동구,W0P033,파크프라자아파트,171300,42825,148,37
4,2020,06,5,4,W0P,서울특별시,강동구,W0P033,파크프라자아파트,182150,45537,144,36
5,2020,06,6,4,W0P,서울특별시,강동구,W0P033,파크프라자아파트,174950,43737,147,36
6,2020,06,7,4,W0P,서울특별시,강동구,W0P033,파크프라자아파트,200350,50087,141,35
0,2020,06,1,4,W0P,서울특별시,강동구,W0P034,GS강동자이아파트,1662100,415525,885,221
1,2020,06,2,5,W0P,서울특별시,강동구,W0P034,GS강동자이아파트,2120050,424010,1253,250
2,2020,06,3,5,W0P,서울특별시,강동구,W0P034,GS강동자이아파트,1520600,304120,992,198
3,2020,06,4,4,W0P,서울특별시,강동구,W0P034,GS강동자이아파트,1129650,282412,691,172
4,2020,06,5,4,W0P,서울특별시,강동구,W0P034,GS강동자이아파트,1633600,408400,1008,252
5,2020,06,6,4,W0P,서울특별시,강동구,W0P034,GS강동자이아파트,1149300,287325,778,194
6,2020,06,7,4,W0P,서울특별시,강동구,W0P034,GS강동자이아파트,1326150,331537,787,196
0,2020,06,1,4,W0P,서울특별시,강동구,W0P035,길동현대아파트,769150,192287,499,124
1,2020,06,2,5,W0P,서울특별시,강동구,W0P035,길동현대아파트,628550,125710,452,90
2,2020,06,3,5,W0P,서울특별시,강동구,W0P035,길동현대아파트,694000,138800,507,101
3,2020,06,4,4,W0P,서울특별시,강동구,W0P035,길동현대아파트,395050,98762,314,78
4,2020,06,5,4,W0P,서울특별시,강동구,W0P035,길동현대아파트,589550,147387,421,105
5,2020,06,6,4,W0P,서울특별시,강동구,W0P035,길동현대아파트,461300,115325,347,86
6,2020,06,7,4,W0P,서울특별시,강동구,W0P035,길동현대아파트,625400,156350,422,105
0,2020,06,1,4,W0P,서울특별시,강동구,W0P036,길동우성1차아파트,410500,102625,247,61
1,2020,06,2,5,W0P,서울특별시,강동구,W0P036,길동우성1차아파트,491350,98270,294,58
2,2020,06,3,5,W0P,서울특별시,강동구,W0P036,길동우성1차아파트,455650,91130,319,63
3,2020,06,4,4,W0P,서울특별시,강동구,W0P036,길동우성1차아파트,214450,53612,137,34
4,2020,06,5,4,W0P,서울특별시,강동구,W0P036,길동우성1차아파트,318750,79687,212,53
5,2020,06,6,4,W0P,서울특별시,강동구,W0P036,길동우성1차아파트,328800,82200,206,51
6,2020,06,7,4,W0P,서울특별시,강동구,W0P036,길동우성1차아파트,370400,92600,223,55
0,2020,06,1,4,W0P,서울특별시,강동구,W0P037,삼익세라믹아파트,249950,62487,185,46
1,2020,06,2,5,W0P,서울특별시,강동구,W0P037,삼익세라믹아파트,155500,31100,139,27
2,2020,06,3,5,W0P,서울특별시,강동구,W0P037,삼익세라믹아파트,159350,31870,141,28
3,2020,06,4,4,W0P,서울특별시,강동구,W0P037,삼익세라믹아파트,114250,28562,114,28
